Out Datetime,In Datetime,Name,Voltage (kV),Line Type,Gen Flag,Length (miles),Duration (minutes),Outage Type,Dispatcher Cause,Field Cause,District,Outage ID,year,Cause Dispatch,Cause Field,Responsible System Dispatch,Responsible System Field,Cause,Responsible System,O&M District,Transmission Owner NERC TADS,Out Datetime (PPT),In Datetime (PPT)
08/17/2020 10:49,08/18/2020 14:20,Boundary PH SCL-Boundary No 2 230kV line,230.0,L, ,0.5,1651,Plan,,,,215494,2020,,,,,Maintenance,BPA,SPK,SCL,,
08/17/2020 10:49,08/18/2020 14:20,Boundary PH SCL-Boundary No 3 230kV line,230.0,L, ,0.5,1651,Plan,,,,215495,2020,,,,,Maintenance,BPA,SPK,SCL,,
08/17/2020 11:06,08/17/2020 23:51,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,765,Plan,,,,215496,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/17/2020 11:06,08/17/2020 23:51,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,765,Plan,,,,215496,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/17/2020 11:27,08/17/2020 15:00,Rocky Reach-Maple Valley No 1 345kV line,345.0,L, ,128.87,213,Plan,,,,215497,2020,,,,,Maintenance,BPA,WEN COV,BPAT,,
08/17/2020 12:15,10/01/2020 11:31,McNary-Cold Springs section of McNary-PACW Wallula No 1 230kV line,230.0,S, ,6.2,64756,Plan,,,,215500,2020,,,,,Maintenance,Foreign,TRI,PAC,,
08/17/2020 12:15,10/01/2020 11:31,McNary-PACW Wallula No 1 230kV line,230.0,L,G,30.7,64756,Plan,,,,215500,2020,,,,,Maintenance,Foreign,TRI,PAC,,
08/17/2020 13:08,08/17/2020 13:08,Lower Monumental-Ashe No 1 500kV line,500.0,L, ,39.58,0,Auto,,,,215501,2020,,,,,Bird droppings,BPA,TRI,BPAT,,
08/17/2020 13:43,08/21/2020 14:14,Cannon Beach-Seaside section of Tillamook-PACW Astoria No 1 115kV line,115.0,S, ,8.6,5791,Plan,,,,215502,2020,,,,,Maintenance,BPA,SAL,PAC,,
08/17/2020 13:43,08/21/2020 14:14,Tillamook-PACW Astoria No 1 115kV line,115.0,L,G,57.7,5791,Plan,,,,215502,2020,,,,,Maintenance,BPA,SAL,PAC,,
08/17/2020 16:23,08/17/2020 16:23,Redmond-PGE Round Butte No 1 230kV line,230.0,L, ,23.6,0,Auto,,,,215503,2020,,,,,Weather,BPA,RED,PGE,,
08/17/2020 16:41,08/17/2020 16:41,Big Eddy-Maupin section of Big Eddy-Redmond No 1 230kV line,230.0,S,G,29.39,0,Auto,,,,215504,2020,,,,,Lightning,BPA,TDA,BPAT,,
08/17/2020 16:41,08/17/2020 16:41,Big Eddy-Redmond No 1 230kV line,230.0,L, ,97.46,0,Auto,,,,215504,2020,,,,,Lightning,BPA,TDA RED,BPAT,,
08/17/2020 16:41,08/17/2020 16:41,Maupin-Redmond section of Big Eddy-Redmond No 1 230kV line,230.0,S,G,68.07,0,Auto,,,,215504,2020,,,,,Lightning,BPA,TDA RED,BPAT,,
08/17/2020 17:34,08/17/2020 17:34,Antelope tap to Fossil-Maupin 69kV line,69.0,T,G,0.1,0,Auto,,,,215505,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 17:34,08/17/2020 17:34,Antelope-Maupin section of Fossil-Maupin 69kV line,69.0,S,G,28.29,0,Auto,,,,215505,2020,,,,,Lightning,BPA,RED,,,
08/17/2020 17:34,08/17/2020 17:34,Fossil-Maupin 69kV line,69.0,L, ,56.93,0,Auto,,,,215505,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 17:34,08/17/2020 17:34,Fossil-Muddy Ranch section of Fossil-Maupin 69kV line,69.0,S,G,14.77,0,Auto,,,,215505,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 17:34,08/17/2020 17:34,Muddy Ranch tap to Fossil-Maupin 69kV line,69.0,T,G,8.0,0,Auto,,,,215505,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 17:34,08/17/2020 17:34,Muddy Ranch-Antelope section of Fossil-Maupin 69kV line,69.0,S,G,13.87,0,Auto,,,,215505,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 17:39,08/18/2020 04:33,North Bonneville-Alfalfa section of North Bonneville-Midway No 1 230kV line,230.0,S, ,103.61,654,Plan,,,,215508,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,LGV TDA WEN,BPAT,,
08/17/2020 17:39,08/18/2020 04:33,North Bonneville-Midway No 1 230kV line,230.0,L,G,134.71,654,Plan,,,,215508,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,LGV TDA WEN TRI,BPAT,,
08/17/2020 18:18,08/17/2020 18:18,Antelope tap to Fossil-Maupin 69kV line,69.0,T,G,0.1,0,Auto,,,,215509,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 18:18,08/17/2020 18:18,Antelope-Maupin section of Fossil-Maupin 69kV line,69.0,S,G,28.29,0,Auto,,,,215509,2020,,,,,Lightning,BPA,RED,,,
08/17/2020 18:18,08/17/2020 18:18,Fossil-Maupin 69kV line,69.0,L, ,56.93,0,Auto,,,,215509,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 18:18,08/17/2020 18:18,Fossil-Muddy Ranch section of Fossil-Maupin 69kV line,69.0,S,G,14.77,0,Auto,,,,215509,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 18:18,08/17/2020 18:18,Muddy Ranch tap to Fossil-Maupin 69kV line,69.0,T,G,8.0,0,Auto,,,,215509,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 18:18,08/17/2020 18:18,Muddy Ranch-Antelope section of Fossil-Maupin 69kV line,69.0,S,G,13.87,0,Auto,,,,215509,2020,,,,,Lightning,BPA,TDA,,,
08/17/2020 18:29,08/17/2020 18:29,John Day-Marion No 1 500kV line,500.0,L, ,127.51,0,Auto,,,,215512,2020,,,,,Lightning,BPA,TDA RED SAL,BPAT,,
08/17/2020 19:52,08/17/2020 20:27,Coyote Springs-PGE No 1 500kV line,500.0,L, ,0.06,35,Auto,,,,215516,2020,,,,,Lightning,Foreign,TRI,PGE,,
08/17/2020 20:14,08/17/2020 23:36,Big Eddy-Celilo No 2 500kV line,500.0,L, ,0.62,202,Auto,,,,215517,2020,,,,,Smoke,BPA,TDA,BPAT,,
08/17/2020 20:14,08/17/2020 23:38,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L, ,844.15,204,Auto,,,,215518,2020,,,,,Smoke,BPA,TDA RED,LDWP,,
08/18/2020 00:03,08/18/2020 03:40,Swan Valley-Goshen No 1 161kV line,161.0,L, ,46.45,217,Plan,,,,215519,2020,,,,,Maintenance,BPA,IDF,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Best Lane tap to Brasada-Harney No 1 115kV line,115.0,T,G,,0,Auto,,,,215521,2020,,,,,Unknown,BPA,,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Best Lane-Riley section of Brasada-Harney No 1 115kV line,115.0,S,G,,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Brasada-Christmas Valley section of Brasada-Harney No 1 115kV line,115.0,S,G,42.2,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Brasada-Harney No 1 115kV line,115.0,L, ,112.85,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Christmas Valley tap to Brasada-Harney No 1 115kV line,115.0,T,G,31.2,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Christmas Valley-Hampton section of Brasada-Harney No 1 115kV line,115.0,S,G,2.36,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Hampton tap to Brasada-Harney No 1 115kV line,115.0,T,G,0.1,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Hampton-Best Lane section of Brasada-Harney No 1 115kV line,115.0,S,G,,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Riley tap to Brasada-Harney No 1 115kV line,115.0,T,G,0.1,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Riley-Starvation Ridge section of Brasada-Harney No 1 115kV line,115.0,S,G,,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Starvation Ridge tap to Brasada-Harney No 1 115kV line,115.0,T,G,,0,Auto,,,,215521,2020,,,,,Unknown,BPA,,BPAT,,
08/18/2020 05:48,08/18/2020 05:48,Starvation Ridge-Harney section of Brasada-Harney No 1 115kV line,115.0,S,G,,0,Auto,,,,215521,2020,,,,,Unknown,BPA,RED,BPAT,,
08/18/2020 10:22,08/18/2020 23:40,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,798,Plan,,,,215525,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/18/2020 10:22,08/18/2020 23:40,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,798,Plan,,,,215525,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/18/2020 12:49,08/18/2020 12:49,Broadview-Garrison No 1 500kV line,500.0,L, ,224.71,0,Auto,,,,215526,2020,,,,,Unknown,Foreign,KAL,NWMT,,
08/18/2020 14:37,08/18/2020 15:16,Monroe-Custer No 2 500kV line,500.0,L, ,85.81,39,Plan,,,,215527,2020,,,,,Urgent,BPA,SNO,BPAT,,
08/18/2020 15:52,08/18/2020 16:05,The Dalles PH-Big Eddy No 3 230kV line,230.0,L, ,0.84,13,Plan,,,,215528,2020,,,,,Switching,BPA,TDA,BPAT,,
08/18/2020 17:39,08/27/2020 07:28,Alvey-Martin Creek No 1 115kV line,115.0,L,G,22.51,12349,Plan,,,,215530,2020,,,,,Normally Out,BPA,EUG,PAC,,
08/18/2020 17:39,08/27/2020 07:28,Village Green-Dorena section of Alvey-Martin Creek No 1 115kV line,115.0,S, ,1.89,12349,Plan,,,,215530,2020,,,,,Normally Out,BPA,EUG,PAC,,
08/19/2020 00:19,08/19/2020 00:19,Benton-Franklin No 2 115kV line,115.0,L, ,21.03,0,Auto,,,,215540,2020,,,,,Lightning,BPA,TRI,BPAT,,
08/19/2020 00:19,08/19/2020 00:19,Benton-Glade section of Benton-Franklin No 2 115kV line,115.0,S,G,11.94,0,Auto,,,,215540,2020,,,,,Lightning,BPA,TRI,BPAT,,
08/19/2020 00:19,08/19/2020 00:19,Glade tap to Benton-Franklin No 2 115kV line,115.0,T,G,0.03,0,Auto,,,,215540,2020,,,,,Lightning,BPA,TRI,BPAT,,
08/19/2020 00:19,08/19/2020 00:19,Glade-Franklin section of Benton-Franklin No 2 115kV line,115.0,S,G,9.09,0,Auto,,,,215540,2020,,,,,Lightning,BPA,TRI,BPAT,,
08/19/2020 00:19,08/19/2020 00:19,Taylor Flats tap to Benton-Franklin No 2 115kV line,115.0,T,G,8.63,0,Auto,,,,215540,2020,,,,,Lightning,BPA,TRI,BPAT,,
08/19/2020 05:13,08/19/2020 06:23,Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,230.0,T, ,0.1,70,Auto,,,,215543,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 05:13,08/19/2020 12:16,Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,230.0,S, ,33.85,423,Auto,,,,215543,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 05:13,08/19/2020 06:23,Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,230.0,S, ,25.06,70,Auto,,,,215543,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 05:13,08/19/2020 12:16,Hot Springs-Rattlesnake No 1 230kV line,230.0,L,G,58.9,423,Auto,,,,215543,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 05:35,08/19/2020 05:35,Haskill tap to Libby-Conkelley No 1 230kV line,230.0,T,G,0.01,0,Auto,,,,215544,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 05:35,08/19/2020 05:35,Haskill-Trumbull Creek section of Libby-Conkelley No 1 230kV line,230.0,S,G,31.5,0,Auto,,,,215544,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 05:35,08/19/2020 05:35,Libby-Conkelley No 1 230kV line,230.0,L, ,83.94,0,Auto,,,,215544,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 05:35,08/19/2020 05:35,Libby-Haskill section of Libby-Conkelley No 1 230kV line,230.0,S,G,45.1,0,Auto,,,,215544,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 05:35,08/19/2020 05:35,Trumbull Creek tap to Libby-Conkelley No 1 230kV line,230.0,T,G,0.1,0,Auto,,,,215544,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 05:35,08/19/2020 05:35,Trumbull Creek-Conkelley section of Libby-Conkelley No 1 230kV line,230.0,S,G,7.34,0,Auto,,,,215544,2020,,,,,Lightning,BPA,KAL,BPAT,,
08/19/2020 08:16,08/19/2020 09:49,Drummond-Bear Gulch section of Drummond-Macks Inn No 1 115kV line,115.0,S, ,13.44,93,Plan,,,,215550,2020,,,,,Switching,BPA,IDF,BPAT,,
08/19/2020 08:16,08/19/2020 09:49,Drummond-Macks Inn No 1 115kV line,115.0,L,O,37.76,93,Plan,,,,215550,2020,,,,,Switching,BPA,IDF,BPAT,,
08/19/2020 08:56,08/20/2020 11:32,Boundary-Waneta No 1 230kV line,230.0,L, ,16.5,1596,Plan,,,,215552,2020,,,,,Maintenance,BPA,SPK,FBC,,
08/19/2020 08:58,08/20/2020 11:30,Cusick-Boundary section of Usk-Boundary No 1 230kV line,230.0,S, ,48.18,1592,Plan,,,,215553,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/19/2020 08:58,08/20/2020 11:30,Usk-Boundary No 1 230kV line,230.0,L,G,55.04,1592,Plan,,,,215553,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/19/2020 09:00,08/20/2020 11:30,Bell-Boundary No 1 230kV line,230.0,L,G,91.75,1590,Plan,,,,215554,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/19/2020 09:00,08/20/2020 11:30,Sacheen-Boundary section of Bell-Boundary No 1 230kV line,230.0,S, ,60.06,1590,Plan,,,,215554,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/19/2020 09:02,08/20/2020 11:31,Colville-Boundary No 1 115kV line,115.0,L,G,43.06,1589,Plan,,,,215555,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/19/2020 09:02,08/20/2020 11:31,Metaline Falls-Boundary section of Colville-Boundary No 1 115kV line,115.0,S, ,8.91,1589,Plan,,,,215555,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/19/2020 09:14,08/20/2020 11:46,Boundary PH SCL-Boundary No 4 230kV line,230.0,L, ,0.5,1592,Plan,,,,215557,2020,,,,,Maintenance,BPA,SPK,SCL,,
08/19/2020 09:14,08/20/2020 11:46,Boundary PH SCL-Boundary No 5 230kV line,230.0,L, ,0.5,1592,Plan,,,,215558,2020,,,,,Maintenance,BPA,SPK,SCL,,
08/19/2020 09:14,08/20/2020 11:46,Boundary PH SCL-Boundary No 6 230kV line,230.0,L, ,0.5,1592,Plan,,,,215559,2020,,,,,Maintenance,BPA,SPK,SCL,,
08/19/2020 11:05,08/19/2020 22:36,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,691,Plan,,,,215560,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/19/2020 11:05,08/19/2020 22:36,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,691,Plan,,,,215560,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/19/2020 13:56,08/19/2020 13:57,Jackson-Teton No 1 115kV line,115.0,L,G,7.41,1,Plan,,,,215561,2020,,,,,Maintenance,Foreign,IDF,LVE,,
08/19/2020 13:56,08/19/2020 13:57,Jackson-Wilson section of Jackson-Teton No 1 115kV line,115.0,S, ,5.07,1,Plan,,,,215561,2020,,,,,Maintenance,Foreign,IDF,LVE,,
08/19/2020 13:59,08/19/2020 13:59,Jackson-East Jackson No 1 115kV line,115.0,L, ,1.45,0,Plan,,,,215562,2020,,,,,Maintenance,BPA,IDF,LVE,,
08/19/2020 14:00,08/19/2020 14:01,Rafter J-Jackson section of Snake River-Jackson No 1 115kV line,115.0,S, ,4.1,1,Plan,,,,215563,2020,,,,,Maintenance,BPA,IDF,LVE,,
08/19/2020 14:00,08/19/2020 14:01,Snake River-Jackson No 1 115kV line,115.0,L,G,34.8,1,Plan,,,,215563,2020,,,,,Maintenance,BPA,IDF,LVE,,
08/19/2020 18:28,08/19/2020 18:57,Bothell-Sno-King No 1 230kV line,230.0,L, ,3.68,29,Plan,,,,215564,2020,,,,,Oper Plan/RTCA Reqd Action,Foreign,SNO,SCL,,
08/20/2020 01:09,08/20/2020 01:09,Broadview-Garrison No 2 500kV line,500.0,L, ,224.71,0,Auto,,,,215565,2020,,,,,Lightning,Foreign,KAL,NWMT,,
08/20/2020 08:04,08/22/2020 11:24,John Day PH-John Day No 4 500kV line,500.0,L, ,3.48,3080,Plan,,,,215567,2020,,,,,Maintenance,Foreign,TDA,BPAT,,
08/20/2020 10:00,08/20/2020 16:01,Monroe-Custer No 2 500kV line,500.0,L, ,85.81,361,Plan,,,,215569,2020,,,,,Urgent,BPA,SNO,BPAT,,
08/20/2020 11:09,08/20/2020 22:01,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,652,Plan,,,,215571,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/20/2020 11:09,08/20/2020 22:01,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,652,Plan,,,,215571,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/21/2020 07:53,08/25/2020 17:35,Westside-Sugar Mill No 1 161kV line,161.0,L,G,12.5,6342,Plan,,,,215574,2020,,,,,Maintenance,Foreign,IDF,PAC,,
08/21/2020 07:53,08/25/2020 17:35,York Road-Sugar Mill section of Westside-Sugar Mill No 1 161kV line,161.0,S, ,2.5,6342,Plan,,,,215574,2020,,,,,Maintenance,Foreign,IDF,PAC,,
08/21/2020 08:30,08/21/2020 13:42,South Tacoma-Southwest No 1 230kV line,230.0,L, ,6.26,312,Plan,,,,215575,2020,,,,,Maintenance,Foreign,COV,BPAT,,
08/21/2020 11:19,08/21/2020 20:35,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,556,Plan,,,,215576,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/21/2020 11:19,08/21/2020 20:35,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,556,Plan,,,,215576,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/21/2020 12:00,09/16/2020 13:54,Chehalis-Centralia No 2 69kV line,69.0,L,T,15.34,37554,Plan,,,,216010,2020,,,,,Maintenance,Foreign,OLY,BPAT,,
08/21/2020 12:00,09/16/2020 13:54,North Port tap to Chehalis-Centralia No 2 69kV line,69.0,T, ,,37554,Plan,,,,216010,2020,,,,,Maintenance,Foreign,OLY,BPAT,,
08/23/2020 00:38,08/23/2020 08:03,Schultz-Raver No 4 500kV line,500.0,L, ,77.43,445,Plan,,,,215577,2020,,,,,Voltage Control,BPA,WEN COV,BPAT,,
08/23/2020 00:39,08/23/2020 08:02,Schultz-Raver No 3 500kV line,500.0,L, ,77.47,443,Plan,,,,215578,2020,,,,,Voltage Control,BPA,WEN COV,BPAT,,
08/23/2020 01:11,08/23/2020 01:11,McNary-Roundup No 1 230kV line,230.0,L, ,38.43,0,Auto,,,,215579,2020,,,,,Weather,BPA,TRI,BPAT,,
08/24/2020 00:00,09/17/2020 12:37,Boundary PH SCL-Boundary No 1 230kV line,230.0,L, ,0.5,35317,Plan,,,,215586,2020,,,,,Maintenance,Foreign,SPK,SCL,,
08/24/2020 00:28,08/24/2020 06:06,Schultz-Raver No 3 500kV line,500.0,L, ,77.47,338,Plan,,,,215583,2020,,,,,Voltage Control,BPA,WEN COV,BPAT,,
08/24/2020 00:28,08/24/2020 06:07,Schultz-Raver No 4 500kV line,500.0,L, ,77.43,339,Plan,,,,215584,2020,,,,,Voltage Control,BPA,WEN COV,BPAT,,
08/24/2020 04:05,08/24/2020 04:05,Broadview-Garrison No 2 500kV line,500.0,L, ,224.71,0,Auto,,,,215585,2020,,,,,Unknown,Foreign,KAL,NWMT,,
08/24/2020 05:06,09/15/2020 16:08,Chief Joseph PH-Chief Joseph No 1 230kV line,230.0,L, ,1.09,32342,Plan,,,,215587,2020,,,,,Maintenance,Foreign,WEN,BPAT,,
08/24/2020 07:15,08/24/2020 15:43,Cherry Grove-119th Street 115kV line,115.0,L,G,11.43,508,Plan,,,,215588,2020,,,,,Maintenance,BPA,LGV,CPUD,,
08/24/2020 07:15,08/24/2020 15:43,Cherry Grove-Axford section of Cherry Grove-119th Street 115kV line,115.0,S, ,3.08,508,Plan,,,,215588,2020,,,,,Maintenance,BPA,LGV,CPUD,,
08/24/2020 15:07,08/24/2020 15:07,McMinnville-PGE Dayton No 1 115kV line,115.0,L, ,4.5,0,Auto,,,,215589,2020,,,,,Unknown,Foreign,SAL,PGE,,
08/25/2020 02:23,08/25/2020 06:16,Schultz-Raver No 3 500kV line,500.0,L, ,77.47,233,Plan,,,,215591,2020,,,,,Voltage Control,BPA,WEN COV,BPAT,,
08/25/2020 02:23,08/25/2020 06:16,Schultz-Raver No 4 500kV line,500.0,L, ,77.43,233,Plan,,,,215592,2020,,,,,Voltage Control,BPA,WEN COV,BPAT,,
08/25/2020 08:16,08/25/2020 15:30,Snake River-Hoback section of Snake River-Jackson No 1 115kV line,115.0,S, ,22.5,434,Plan,,,,215594,2020,,,,,Maintenance,Foreign,IDF,LVE,,
08/25/2020 08:16,08/25/2020 15:30,Snake River-Jackson No 1 115kV line,115.0,L,G,34.8,434,Plan,,,,215594,2020,,,,,Maintenance,Foreign,IDF,LVE,,
08/25/2020 14:56,08/25/2020 14:59,The Dalles PH-Big Eddy No 3 230kV line,230.0,L, ,0.84,3,Plan,,,,215595,2020,,,,,Switching,Foreign,TDA,BPAT,,
08/25/2020 15:21,08/25/2020 21:21,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,360,Plan,,,,215596,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/25/2020 15:21,08/25/2020 21:21,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,360,Plan,,,,215596,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/26/2020 04:54,08/26/2020 04:56,Rattlesnake-Garrison No 1 230kV line,230.0,L, ,60.94,2,Auto,,,,215598,2020,,,,,Unknown,BPA,KAL,BPAT,,
08/26/2020 06:11,08/26/2020 18:33,Snake River-Hoback section of Snake River-Jackson No 1 115kV line,115.0,S, ,22.5,742,Plan,,,,215599,2020,,,,,Maintenance,BPA,IDF,LVE,,
08/26/2020 06:11,08/26/2020 18:33,Snake River-Jackson No 1 115kV line,115.0,L,G,34.8,742,Plan,,,,215599,2020,,,,,Maintenance,BPA,IDF,LVE,,
08/26/2020 07:00,08/26/2020 14:22,Benton-Franklin No 2 115kV line,115.0,L,T,21.03,442,Plan,,,,215600,2020,,,,,Maintenance,BPA,TRI,BPAT,,
08/26/2020 07:00,08/26/2020 14:22,North Pasco-Broadmoor section of Taylor Flats tap to Benton-Franklin No 2 115kV line,115.0,TS, ,4.67,442,Plan,,,,215600,2020,,,,,Maintenance,BPA,TRI,BPAT,,
08/26/2020 07:34,08/26/2020 07:34,Santiam-A539 section of Santiam-Albany No 1 230kV line,230.0,S, ,0.13,0,Plan,,,,215601,2020,,,,,Emergency,BPA,SAL,BPAT,,
08/26/2020 07:34,08/26/2020 07:34,Santiam-Albany No 1 230kV line,230.0,L,G,28.54,0,Plan,,,,215601,2020,,,,,Emergency,BPA,SAL EUG,BPAT,,
08/26/2020 08:03,08/26/2020 13:34,Bothell-Sno-King No 2 230kV line,230.0,L, ,3.58,331,Plan,,,,215602,2020,,,,,Maintenance,BPA,SNO,SCL,,
08/26/2020 09:38,08/27/2020 12:47,Hills Creek-Lookout Point No 1 115kV line,115.0,L,G,24.8,1629,Plan,,,,215603,2020,,,,,Maintenance,Foreign,EUG,BPAT,,
08/26/2020 09:38,08/27/2020 12:47,Hills Creek-Oakridge section of Hills Creek-Lookout Point No 1 115kV line,115.0,S, ,4.8,1629,Plan,,,,215603,2020,,,,,Maintenance,Foreign,EUG,BPAT,,
08/26/2020 09:41,08/26/2020 10:11,Alvey-Diamond Hill No 3 230kV line,230.0,L,G,20.3,30,Plan,,,,215604,2020,,,,,Maintenance,Foreign,EUG,PAC,,
08/26/2020 09:41,08/26/2020 10:11,McKenzie tap to Alvey-Diamond Hill No 3 230kV line,230.0,T, ,,30,Plan,,,,215604,2020,,,,,Maintenance,Foreign,EUG,PAC,,
08/26/2020 09:41,08/26/2020 10:11,McKenzie-Diamond Hill section of Alvey-Diamond Hill No 3 230kV line,230.0,S, ,10.7,30,Plan,,,,215604,2020,,,,,Maintenance,Foreign,EUG,PAC,,
08/26/2020 09:49,09/01/2020 16:40,Alvey-Diamond Hill No 3 230kV line,230.0,L,O,20.3,9051,Plan,,,,215605,2020,,,,,Maintenance,Foreign,EUG,PAC,,
08/26/2020 09:49,09/01/2020 16:40,Alvey-McKenzie section of Alvey-Diamond Hill No 3 230kV line,230.0,S, ,9.6,9051,Plan,,,,215605,2020,,,,,Maintenance,Foreign,EUG,PAC,,
08/26/2020 15:01,08/26/2020 20:18,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,317,Plan,,,,215606,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/26/2020 15:01,08/26/2020 20:18,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,317,Plan,,,,215606,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/26/2020 23:45,08/27/2020 06:07,Schultz-Raver No 3 500kV line,500.0,L, ,77.47,382,Plan,,,,215607,2020,,,,,Voltage Control,BPA,WEN COV,BPAT,,
08/26/2020 23:46,08/27/2020 06:07,Schultz-Raver No 4 500kV line,500.0,L, ,77.43,381,Plan,,,,215608,2020,,,,,Voltage Control,BPA,WEN COV,BPAT,,
08/27/2020 07:03,08/28/2020 12:32,John Day PH-John Day No 2 500kV line,500.0,L, ,3.48,1769,Plan,,,,215609,2020,,,,,Maintenance,Foreign,TDA,BPAT,,
08/27/2020 07:21,08/27/2020 18:06,Snake River-Hoback section of Snake River-Jackson No 1 115kV line,115.0,S, ,22.5,645,Plan,,,,215610,2020,,,,,Maintenance,BPA,IDF,LVE,,
08/27/2020 07:21,08/27/2020 18:06,Snake River-Jackson No 1 115kV line,115.0,L,G,34.8,645,Plan,,,,215610,2020,,,,,Maintenance,BPA,IDF,LVE,,
