Name,Out Datetime,In Datetime,Voltage (kV),Duration (minutes),Outage Type,Cause,year,outage_year,threshold
Box Canyon-Usk 115kV line,2022-07-07 16:58:00,2022-07-07 18:11:00,115.0,73,Auto,Tree Blown,2022,{2022},49487.0
Cusick-Usk section of Box Canyon-Usk 115kV line,2022-07-07 16:58:00,2022-07-07 17:03:00,115.0,5,Auto,Tree Blown,2022,{2022},49487.0
Rattlesnake-Garrison No 1 230kV line,2022-07-08 19:40:00,2022-07-08 19:44:00,230.0,4,Auto,Unknown,2022,{2022},49487.0
Santiam-Alvey No 1&2 230kV line,2022-07-10 16:33:00,2022-07-10 22:54:00,230.0,381,Auto,Tree Blown,2022,{2022},49487.0
Santiam-Marcola A500 section of Santiam-Alvey No 1&2 230kV line,2022-07-10 16:33:00,2022-07-10 22:54:00,230.0,381,Auto,Tree Blown,2022,{2022},49487.0
Palisades-Cattle Creek No 1 115kV line,2022-07-13 09:37:00,2022-07-13 09:43:00,115.0,6,Auto,Other,2022,{2022},49487.0
Albeni Falls PH-Albeni Falls No 1 115kV line,2022-07-13 13:34:00,2022-07-13 13:43:00,115.0,9,Auto,Other,2022,{2022},49487.0
East Omak-Oroville No 1 115kV line,2022-07-18 05:38:00,2022-07-18 05:39:00,115.0,1,Auto,Lightning,2022,{2022},49487.0
East Omak-Tonasket No 2 115kV line,2022-07-18 05:38:00,2022-07-18 05:39:00,115.0,1,Auto,Lightning,2022,{2022},49487.0
East Omak-Oroville No 1 115kV line,2022-07-18 05:42:00,2022-07-18 05:43:00,115.0,1,Auto,Lightning,2022,{2022},49487.0
Okanogan-East Omak No 1 115kV line,2022-07-18 05:42:00,2022-07-18 05:43:00,115.0,1,Auto,Lightning,2022,{2022},49487.0
Clymer-Moxee section of Ellensburg-Moxee No 1 115kV line,2022-07-18 05:54:00,2022-07-18 06:45:00,115.0,51,Auto,Other,2022,{2022},49487.0
Ellensburg-Moxee No 1 115kV line,2022-07-18 05:54:00,2022-07-18 06:45:00,115.0,51,Auto,Other,2022,{2022},49487.0
Broadview-Garrison No 2 500kV line,2022-07-18 16:53:00,2022-07-19 03:26:00,500.0,633,Auto,Lightning,2022,{2022},49487.0
Albeni Falls PH-Albeni Falls No 1 115kV line,2022-07-19 08:26:00,2022-07-19 09:05:00,115.0,39,Auto,Other,2022,{2022},49487.0
Broadview-Garrison No 1 500kV line,2022-07-19 08:53:00,2022-07-19 08:55:00,500.0,2,Auto,Other,2022,{2022},49487.0
Broadview-Garrison No 1 500kV line,2022-07-19 09:00:00,2022-07-19 09:02:00,500.0,2,Auto,Other,2022,{2022},49487.0
Big Eddy-Celilo No 2 500kV line,2022-07-22 06:32:00,2022-07-22 07:43:00,500.0,71,Auto,Other,2022,{2022},49487.0
Bethel (EWEB)-Eugene 115kV line,2022-07-25 13:28:00,2022-07-25 14:05:00,115.0,37,Auto,Other,2022,{2022},49487.0
Silicon-Sifton No 3 115kV line,2022-07-26 14:12:00,2022-07-26 14:47:00,115.0,35,Auto,Unknown,2022,{2022},49487.0
Flathead-Hot Springs No 1 230kV line,2022-07-29 20:37:00,2022-07-29 21:33:00,230.0,56,Auto,Weather,2022,{2022},49487.0
119th Street-Sifton 115kV line,2022-07-30 11:55:00,2022-07-30 22:36:00,115.0,641,Auto,Foreign Trouble,2022,{2022},49487.0
119th Street-SW51 section of 119th Street-Sifton 115kV line,2022-07-30 11:55:00,2022-07-30 22:36:00,115.0,641,Auto,Foreign Trouble,2022,{2022},49487.0
Fourth Plain-Sifton section of 119th Street-Sifton 115kV line,2022-07-30 11:55:00,2022-07-30 12:27:00,115.0,32,Auto,Foreign Trouble,2022,{2022},49487.0
SW51-Fourth Plain section of 119th Street-Sifton 115kV line,2022-07-30 11:55:00,2022-07-30 12:27:00,115.0,32,Auto,Foreign Trouble,2022,{2022},49487.0
Lower Granite PH-Lower Granite No 1 500kV line,2022-08-02 09:14:00,2022-08-02 09:25:00,500.0,11,Auto,Other,2022,{2022},49487.0
Buckley Station Service tap to Jones Canyon-Santiam No 1 230kV line,2022-08-02 17:07:00,2022-08-03 13:42:00,230.0,1235,Auto,Weather,2022,{2022},49487.0
Jones Canyon-Santiam No 1 230kV line,2022-08-02 17:07:00,2022-08-03 13:42:00,230.0,1235,Auto,Weather,2022,{2022},49487.0
Jones Canyon-Tumble Creek section of Jones Canyon-Santiam No 1 230kV line,2022-08-02 17:07:00,2022-08-03 13:42:00,230.0,1235,Auto,Weather,2022,{2022},49487.0
Tumble Creek tap to Jones Canyon-Santiam No 1 230kV line,2022-08-02 17:07:00,2022-08-03 13:42:00,230.0,1235,Auto,Weather,2022,{2022},49487.0
Tumble Creek-Santiam section of Jones Canyon-Santiam No 1 230kV line,2022-08-02 17:07:00,2022-08-03 13:42:00,230.0,1235,Auto,Weather,2022,{2022},49487.0
Big Eddy-Celilo No 2 500kV line,2022-08-04 05:17:00,2022-08-04 08:29:00,500.0,192,Auto,Other,2022,{2022},49487.0
Big Eddy-Celilo No 2 500kV line,2022-08-04 13:27:00,2022-08-05 14:26:00,500.0,1499,Auto,Other,2022,{2022},49487.0
Addy-AVA Gifford No 1 115kV line,2022-08-05 12:21:00,2022-08-05 16:12:00,115.0,231,Auto,Other,2022,{2022},49487.0
Vantage-Hanford No 1 500kV line,2022-08-09 13:25:00,2022-08-09 15:59:00,500.0,154,Auto,Weather,2022,{2022},49487.0
Goose Lake tap to Grand Coulee-Okanogan No 2 115kV line,2022-08-19 16:23:00,2022-08-19 18:10:00,115.0,107,Auto,Lightning,2022,{2022},49487.0
Goose Lake-Okanogan section of Grand Coulee-Okanogan No 2 115kV line,2022-08-19 16:23:00,2022-08-20 07:05:00,115.0,882,Auto,Lightning,2022,{2022},49487.0
Grand Coulee-Okanogan No 2 115kV line,2022-08-19 16:23:00,2022-08-20 07:05:00,115.0,882,Auto,Lightning,2022,{2022},49487.0
Keller tap to Grand Coulee-Okanogan No 2 115kV line,2022-08-19 16:23:00,2022-08-19 18:10:00,115.0,107,Auto,Lightning,2022,{2022},49487.0
Keller-Nespelem section of Grand Coulee-Okanogan No 2 115kV line,2022-08-19 16:23:00,2022-08-19 18:10:00,115.0,107,Auto,Lightning,2022,{2022},49487.0
Nespelem tap to Grand Coulee-Okanogan No 2 115kV line,2022-08-19 16:23:00,2022-08-19 18:10:00,115.0,107,Auto,Lightning,2022,{2022},49487.0
Nespelem-Goose Lake section of Grand Coulee-Okanogan No 2 115kV line,2022-08-19 16:23:00,2022-08-19 18:10:00,115.0,107,Auto,Lightning,2022,{2022},49487.0
Okanogan-East Omak No 1 115kV line,2022-08-19 16:30:00,2022-08-19 16:42:00,115.0,12,Auto,Lightning,2022,{2022},49487.0
Sand Flat-East Omak section of Okanogan-East Omak No 1 115kV line,2022-08-19 16:30:00,2022-08-19 16:42:00,115.0,12,Auto,Lightning,2022,{2022},49487.0
Rattlesnake-Garrison No 1 230kV line,2022-08-20 18:29:00,2022-08-20 21:16:00,230.0,167,Auto,Lightning,2022,{2022},49487.0
Hot Springs-Rattlesnake No 1 230kV line,2022-08-20 19:36:00,2022-08-20 19:58:00,230.0,22,Auto,Lightning,2022,{2022},49487.0
The Dalles PH-Big Eddy No 5 230kV line,2022-08-23 12:14:00,2022-08-23 12:39:00,230.0,25,Auto,Other,2022,{2022},49487.0
Rattlesnake-Garrison No 1 230kV line,2022-08-23 19:16:00,2022-08-23 19:20:00,230.0,4,Auto,Lightning,2022,{2022},49487.0
Flathead-Hot Springs No 1 230kV line,2022-08-24 08:44:00,2022-08-24 20:20:00,230.0,696,Auto,Lightning,2022,{2022},49487.0
Flathead-Lion Mountain section of Flathead-Hot Springs No 1 230kV line,2022-08-24 08:44:00,2022-08-24 09:27:00,230.0,43,Auto,Lightning,2022,{2022},49487.0
Lakeside tap to Flathead-Hot Springs No 1 230kV line,2022-08-24 08:44:00,2022-08-24 09:27:00,230.0,43,Auto,Lightning,2022,{2022},49487.0
Lakeside-Hot Springs section of Flathead-Hot Springs No 1 230kV line,2022-08-24 08:44:00,2022-08-24 20:20:00,230.0,696,Auto,Lightning,2022,{2022},49487.0
Lion Mountain tap to Flathead-Hot Springs No 1 230kV line,2022-08-24 08:44:00,2022-08-24 09:27:00,230.0,43,Auto,Lightning,2022,{2022},49487.0
Lion Mountain-Lakeside section of Flathead-Hot Springs No 1 230kV line,2022-08-24 08:44:00,2022-08-24 09:27:00,230.0,43,Auto,Lightning,2022,{2022},49487.0
Box Canyon-Cusick section of Box Canyon-Usk 115kV line,2022-08-25 15:59:00,2022-08-25 16:18:00,115.0,19,Auto,Lightning,2022,{2022},49487.0
Box Canyon-Usk 115kV line,2022-08-25 15:59:00,2022-08-25 17:34:00,115.0,95,Auto,Lightning,2022,{2022},49487.0
Cusick-Usk section of Box Canyon-Usk 115kV line,2022-08-25 15:59:00,2022-08-25 17:34:00,115.0,95,Auto,Lightning,2022,{2022},49487.0
Colville-Kettle Falls section of Colville-Republic No 1 115kV line,2022-08-25 17:21:00,2022-08-25 17:39:00,115.0,18,Auto,Other,2022,{2022},49487.0
Colville-Republic No 1 115kV line,2022-08-25 17:21:00,2022-08-25 17:39:00,115.0,18,Auto,Other,2022,{2022},49487.0
Bell-Addy No 1 115kV line,2022-08-25 17:25:00,2022-08-25 17:38:00,115.0,13,Auto,Lightning,2022,{2022},49487.0
Bell-Mead section of Bell-Addy No 1 115kV line,2022-08-25 17:25:00,2022-08-25 17:38:00,115.0,13,Auto,Lightning,2022,{2022},49487.0
Lancaster-Noxon No 1 230kV line,2022-08-25 18:11:00,2022-08-26 01:32:00,230.0,441,Auto,Other,2022,{2022},49487.0
Paul-Centralia Thermal PH No 2 500kV line,2022-08-26 19:17:00,2022-08-27 01:01:00,500.0,344,Auto,Unknown,2022,{2022},49487.0
Columbia-Rocky Ford section of Columbia-Rocky Ford-Larson No 1 230kV line,2022-08-26 19:47:00,2022-08-26 20:38:00,230.0,51,Auto,Other,2022,{2022},49487.0
Columbia-Rocky Ford-Larson No 1 230kV line,2022-08-26 19:47:00,2022-08-26 20:38:00,230.0,51,Auto,Other,2022,{2022},49487.0
Paul-Centralia Thermal PH No 2 500kV line,2022-08-27 03:07:00,2022-08-28 10:53:00,500.0,1906,Auto,Unknown,2022,{2022},49487.0
Acord tap to Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Acord-Benton City section of Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Benton City tap to Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Chandler tap to Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Chandler-Acord section of Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Grandview-Prosser section of Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Prosser tap to Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Prosser-Snipes section of Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Snipes tap to Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Snipes-Chandler section of Grandview-Red Mountain No 1 115kV line,2022-08-29 18:49:00,2022-08-29 19:20:00,115.0,31,Auto,Other,2022,{2022},49487.0
Blackrock tap to Midway-Grandview No 1 115kV line,2022-08-29 18:49:00,2022-08-29 20:50:00,115.0,121,Auto,Weather,2022,{2022},49487.0
Blackrock-Sunnyside Port section of Midway-Grandview No 1 115kV line,2022-08-29 18:49:00,2022-08-30 15:40:00,115.0,1251,Auto,Weather,2022,{2022},49487.0
Cold Creek tap to Midway-Grandview No 1 115kV line,2022-08-29 18:49:00,2022-08-29 20:50:00,115.0,121,Auto,Weather,2022,{2022},49487.0
Cold Creek-Blackrock section of Midway-Grandview No 1 115kV line,2022-08-29 18:49:00,2022-08-29 20:50:00,115.0,121,Auto,Weather,2022,{2022},49487.0
Midway-Cold Creek section of Midway-Grandview No 1 115kV line,2022-08-29 18:49:00,2022-08-29 20:50:00,115.0,121,Auto,Weather,2022,{2022},49487.0
Midway-Grandview No 1 115kV line,2022-08-29 18:49:00,2022-08-30 15:40:00,115.0,1251,Auto,Weather,2022,{2022},49487.0
Sunnyside Port-Grandview section of Midway-Grandview No 1 115kV line,2022-08-29 18:49:00,2022-08-29 20:10:00,115.0,81,Auto,Weather,2022,{2022},49487.0
Big Eddy-De Moss No 1 115kV line,2022-08-31 18:14:00,2022-09-01 17:16:00,115.0,1382,Auto,Weather,2022,{2022},49487.0
Samuels tap to Sand Creek-Bonners Ferry No 1&2 115kV line,2022-08-31 19:39:00,2022-09-01 01:26:00,115.0,347,Auto,Tree Blown,2022,{2022},49487.0
Samuels-Bonners Ferry section of Sand Creek-Bonners Ferry No 1&2 115kV line,2022-08-31 19:39:00,2022-09-01 03:01:00,115.0,442,Auto,Tree Blown,2022,{2022},49487.0
Sand Creek-Bonners Ferry No 1&2 115kV line,2022-08-31 19:39:00,2022-09-01 03:01:00,115.0,442,Auto,Tree Blown,2022,{2022},49487.0
Sand Creek-Selle section of Sand Creek-Bonners Ferry No 1&2 115kV line,2022-08-31 19:39:00,2022-09-01 01:26:00,115.0,347,Auto,Tree Blown,2022,{2022},49487.0
Selle tap to Sand Creek-Bonners Ferry No 1&2 115kV line,2022-08-31 19:39:00,2022-09-01 01:26:00,115.0,347,Auto,Tree Blown,2022,{2022},49487.0
Selle-Samuels section of Sand Creek-Bonners Ferry No 1&2 115kV line,2022-08-31 19:39:00,2022-09-01 01:26:00,115.0,347,Auto,Tree Blown,2022,{2022},49487.0
Slatt-Buckley No 1 500kV line,2022-09-07 18:19:00,2022-09-07 18:41:00,500.0,22,Auto,Other,2022,{2022},49487.0
Satsop-Aberdeen No 2 230kV line,2022-09-13 11:00:00,2022-09-13 15:54:00,230.0,294,Auto,Foreign Trouble,2022,{2022},49487.0
Lancaster-Noxon No 1 230kV line,2022-09-14 10:11:00,2022-09-14 16:29:00,230.0,378,Auto,Lightning,2022,{2022},49487.0
Addy tap to Bell-Boundary No 3 230kV line,2022-09-14 10:52:00,2022-09-14 17:20:00,230.0,388,Auto,Unknown,2022,{2022},49487.0
Addy-Boundary section of Bell-Boundary No 3 230kV line,2022-09-14 10:52:00,2022-09-14 17:20:00,230.0,388,Auto,Unknown,2022,{2022},49487.0
Bell-Addy section of Bell-Boundary No 3 230kV line,2022-09-14 10:52:00,2022-09-14 17:20:00,230.0,388,Auto,Unknown,2022,{2022},49487.0
Bell-Boundary No 3 230kV line,2022-09-14 10:52:00,2022-09-14 17:20:00,230.0,388,Auto,Unknown,2022,{2022},49487.0
Hungry Horse-Columbia Falls No 1 230kV line,2022-09-15 10:59:00,2022-09-15 11:26:00,230.0,27,Auto,Other,2022,{2022},49487.0
Hungry Horse-Conkelley No 1 230kV line,2022-09-15 10:59:00,2022-09-15 11:26:00,230.0,27,Auto,Other,2022,{2022},49487.0
Midway-PACW Union Gap No 1 230kV line,2022-09-18 05:05:00,2022-09-19 15:39:00,230.0,2074,Auto,Weather,2022,{2022},49487.0
Garrison-Anaconda No 1 230kV line,2022-09-18 16:20:00,2022-09-19 13:07:00,230.0,1247,Auto,Lightning,2022,{2022},49487.0
Stevens Drive tap to White Bluffs-Richland No 1 115kV line,2022-09-18 23:34:00,2022-09-19 02:46:00,115.0,192,Auto,Foreign Trouble,2022,{2022},49487.0
Stevens Drive-Thayer Drive section of White Bluffs-Richland No 1 115kV line,2022-09-18 23:34:00,2022-09-19 02:46:00,115.0,192,Auto,Foreign Trouble,2022,{2022},49487.0
Thayer Drive tap to White Bluffs-Richland No 1 115kV line,2022-09-18 23:34:00,2022-09-19 02:46:00,115.0,192,Auto,Foreign Trouble,2022,{2022},49487.0
Thayer Drive-Richland section of White Bluffs-Richland No 1 115kV line,2022-09-18 23:34:00,2022-09-19 02:46:00,115.0,192,Auto,Foreign Trouble,2022,{2022},49487.0
White Bluffs-Richland No 1 115kV line,2022-09-18 23:34:00,2022-09-19 02:46:00,115.0,192,Auto,Foreign Trouble,2022,{2022},49487.0
White Bluffs-Stevens Drive No 2 115kV line,2022-09-18 23:34:00,2022-09-19 02:46:00,115.0,192,Auto,Foreign Trouble,2022,{2022},49487.0
Malin-Round Mountain No 2 500kV line,2022-09-19 23:36:00,2022-09-19 23:39:00,500.0,3,Auto,Unknown,2022,{2022},49487.0
Lower Monumental PH-Lower Monumental No 1 500kV line,2022-09-21 09:56:00,2022-09-21 10:14:00,500.0,18,Auto,Other,2022,{2022},49487.0
Hatwai-AVA Lolo No 2 230kV line,2022-09-21 22:13:00,2022-09-22 08:40:00,230.0,627,Auto,Other,2022,{2022},49487.0
Stevens Drive-Thayer Drive section of White Bluffs-Richland No 1 115kV line,2022-09-29 00:37:00,2022-09-29 03:42:00,115.0,185,Auto,Lightning,2022,{2022},49487.0
Thayer Drive-Richland section of White Bluffs-Richland No 1 115kV line,2022-09-29 00:37:00,2022-09-29 03:42:00,115.0,185,Auto,Lightning,2022,{2022},49487.0
White Bluffs-Richland No 1 115kV line,2022-09-29 00:37:00,2022-09-29 03:42:00,115.0,185,Auto,Lightning,2022,{2022},49487.0
Snyder-Stevens Drive section of White Bluffs-Stevens Drive No 2 115kV line,2022-09-29 00:37:00,2022-09-30 12:42:00,115.0,2165,Auto,Weather,2022,{2022},49487.0
White Bluffs-Snyder section of White Bluffs-Stevens Drive No 2 115kV line,2022-09-29 00:37:00,2022-09-29 03:05:00,115.0,148,Auto,Weather,2022,{2022},49487.0
White Bluffs-Stevens Drive No 2 115kV line,2022-09-29 00:37:00,2022-09-30 12:42:00,115.0,2165,Auto,Weather,2022,{2022},49487.0
Captain Jack-Snow Goose No 1 500kV line,2022-10-05 10:50:00,2022-10-05 13:37:00,500.0,167,Auto,Unknown,2022,{2022},49487.0
Canby tap to Malin-Hilltop No 1 230kV line,2022-10-06 13:51:00,2022-10-06 13:56:00,230.0,5,Auto,Other,2022,{2022},49487.0
Canby-Hilltop section of Malin-Hilltop No 1 230kV line,2022-10-06 13:51:00,2022-10-06 13:56:00,230.0,5,Auto,Other,2022,{2022},49487.0
Malin-Canby section of Malin-Hilltop No 1 230kV line,2022-10-06 13:51:00,2022-10-06 13:56:00,230.0,5,Auto,Other,2022,{2022},49487.0
Malin-Hilltop No 1 230kV line,2022-10-06 13:51:00,2022-10-06 13:56:00,230.0,5,Auto,Other,2022,{2022},49487.0
Cosmopolis-Aberdeen No 1 115kV line,2022-10-07 03:37:00,2022-10-07 16:00:00,115.0,743,Auto,Other,2022,{2022},49487.0
Port Angeles-Sappho No 1 115kV line,2022-10-07 11:40:00,2022-10-07 17:16:00,115.0,336,Auto,Unknown,2022,{2022},49487.0
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,2022-10-07 11:40:00,2022-10-07 17:16:00,115.0,336,Auto,Unknown,2022,{2022},49487.0
Santiam-PGE Bethel No 1 230kV line,2022-10-11 14:30:00,2022-10-11 15:46:00,230.0,76,Auto,Unknown,2022,{2022},49487.0
Canal tap to Minidoka PH-Unity No 1 138kV line,2022-10-16 01:20:00,2022-10-16 15:26:00,138.0,846,Auto,Lightning,2022,{2022},49487.0
Canal-East Hills section of Minidoka PH-Unity No 1 138kV line,2022-10-16 01:20:00,2022-10-16 03:46:00,138.0,146,Auto,Lightning,2022,{2022},49487.0
East Hills tap to Minidoka PH-Unity No 1 138kV line,2022-10-16 01:20:00,2022-10-16 03:46:00,138.0,146,Auto,Lightning,2022,{2022},49487.0
Minidoka PH-Canal section of Minidoka PH-Unity No 1 138kV line,2022-10-16 01:20:00,2022-10-16 03:46:00,138.0,146,Auto,Lightning,2022,{2022},49487.0
Minidoka PH-Unity No 1 138kV line,2022-10-16 01:20:00,2022-10-16 15:26:00,138.0,846,Auto,Lightning,2022,{2022},49487.0
Seneca-Bertelsen 115kV line,2022-10-16 15:04:00,2022-10-31 09:24:00,115.0,21260,Auto,Other,2022,{2022},49487.0
Seneca-Westmoreland 115kV line,2022-10-16 15:04:00,2022-10-31 09:25:00,115.0,21261,Auto,Other,2022,{2022},49487.0
Ostrander-Pearl No 1 500kV line,2022-10-17 14:54:00,2022-10-17 14:56:00,500.0,2,Auto,Other,2022,{2022},49487.0
Wautoma-Rock Creek No 1 500kV line,2022-10-20 04:34:00,2022-10-20 04:37:00,500.0,3,Auto,Weather,2022,{2022},49487.0
Burbank tap to Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 02:20:00,115.0,77,Auto,Weather,2022,{2022},49487.0
Burbank-Worden section of Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 02:20:00,115.0,77,Auto,Weather,2022,{2022},49487.0
Franklin-Burbank section of Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 12:40:00,115.0,697,Auto,Weather,2022,{2022},49487.0
Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 12:40:00,115.0,697,Auto,Weather,2022,{2022},49487.0
Joso tap to Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 02:20:00,115.0,77,Auto,Weather,2022,{2022},49487.0
Joso-Nine Mile section of Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 02:20:00,115.0,77,Auto,Weather,2022,{2022},49487.0
Nine Mile tap to Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 02:20:00,115.0,77,Auto,Weather,2022,{2022},49487.0
Nine Mile-Walla Walla section of Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 02:20:00,115.0,77,Auto,Weather,2022,{2022},49487.0
Worden tap to Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 02:20:00,115.0,77,Auto,Weather,2022,{2022},49487.0
Worden-Joso section of Franklin-Walla Walla No 1 115kV line,2022-10-22 01:03:00,2022-10-22 02:20:00,115.0,77,Auto,Weather,2022,{2022},49487.0
Lower Monumental-Hanford No 1 500kV line,2022-10-22 01:36:00,2022-10-22 01:39:00,500.0,3,Auto,Weather,2022,{2022},49487.0
Rattlesnake-Garrison No 1 230kV line,2022-10-22 15:41:00,2022-10-22 15:57:00,230.0,16,Auto,Other,2022,{2022},49487.0
Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
Chehalis-Cooks Hill section of Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
Cooks Hill tap to Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
Cooks Hill-Fords Prairie section of Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
Fords Prairie tap to Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
Fords Prairie-North Port section of Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
North Port tap to Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
North Port-Zimmerman section of Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
Zimmerman tap to Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
Zimmerman-Centralia section of Chehalis-Centralia No 2 69kV line,2022-10-27 13:14:00,2022-10-27 18:00:00,69.0,286,Auto,Tree Blown,2022,{2022},49487.0
Port Angeles-Sappho No 1 115kV line,2022-10-27 13:16:00,2022-10-27 18:03:00,115.0,287,Auto,Tree Blown,2022,{2022},49487.0
Port Angeles-Silverado section of Port Angeles-Sappho No 1 115kV line,2022-10-27 13:16:00,2022-10-27 13:17:00,115.0,1,Auto,Tree Blown,2022,{2022},49487.0
Silverado tap to Port Angeles-Sappho No 1 115kV line,2022-10-27 13:16:00,2022-10-27 13:17:00,115.0,1,Auto,Tree Blown,2022,{2022},49487.0
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,2022-10-27 13:16:00,2022-10-27 18:03:00,115.0,287,Auto,Tree Blown,2022,{2022},49487.0
Chief Joseph PH-Chief Joseph No 5 500kV line,2022-11-01 16:27:00,2022-11-01 17:04:00,500.0,37,Auto,Unknown,2022,{2022},49487.0
Monroe-Custer No 2 500kV line,2022-11-03 11:24:00,2022-11-03 11:32:00,500.0,8,Auto,Other,2022,{2022},49487.0
Chief Joseph PH-Chief Joseph No 5 500kV line,2022-11-03 12:07:00,2022-11-03 14:24:00,500.0,137,Auto,Unknown,2022,{2022},49487.0
